AccessionNumber	OrganismName	GC	AvgN_ARSC	AvgC_ARSC	AvgS_ARSC	AvgO_ARSC
NC_010861	Bifidobacterium longum	65.1086956522	0.551684088269	2.97444831591	0.0185830429733	0.48199767712
NC_021501	Klebsiella oxytoca E718	54.8478529712	0.404876645328	2.93692008919	0.0417895418255	0.425627562397
NC_010867	Neisseria lactamica	43.9191035802	0.414313854235	3.12738017072	0.0295469468155	0.520682862771
NC_010864	Pediococcus acidilactici	34.2166195009	0.367744063325	3.22856200528	0.0286939313984	0.478232189974
NC_021502	Klebsiella pneumoniae	51.9560055741	0.392027664844	2.94691340717	0.0407495677368	0.431258470022
NC_010868	Neisseria lactamica	44.8640483384	0.491071428571	3.08035714286	0.0238095238095	0.464285714286
NC_010869	Neisseria lactamica	44.9144008056	0.491071428571	3.08035714286	0.0238095238095	0.464285714286
NC_021508	Treponema pallidum subsp. pallidum SS14	52.7731975861	0.390342779044	2.94474446881	0.0399701805636	0.392943311287
NC_007298	Dechloromonas aromatica RCB	59.2472202375	0.356719040502	2.87749480515	0.035332288287	0.40114687762
NC_007292	Candidatus Blochmannia pennsylvanicus str. BPEN	29.5646835613	0.373356991336	3.12029896315	0.0408050990266	0.405116869214
NC_007295	Mycoplasma hyopneumoniae J	28.5222391228	0.348372012802	3.27319522432	0.016933366551	0.46020198923
NC_007294	Mycoplasma synoviae 53	28.4951643326	0.331125575084	3.18824177921	0.020209044459	0.471558504887
NC_007297	Streptococcus pyogenes MGAS5005	38.534359067	0.32637675465	3.03893996551	0.0323907824073	0.449069570195
NC_007296	Streptococcus pyogenes MGAS6180	38.353201695	0.32733273765	3.04264665658	0.0325242984008	0.450777731177
NC_004808	Streptomyces rochei	72.8436856049	0.395996490948	2.71102958769	0.025249222426	0.38200813462
NC_015638	Lacinutrix sp. 5H-3-7-4	30.8232165351	0.319626313029	3.08852916872	0.0275021056144	0.471889053983
NC_015633	Vibrio anguillarum 775	44.6477248694	0.346544404055	2.97990694624	0.0380627180064	0.437994878086
NC_015634	Bacillus coagulans 2-6	47.292048138	0.34320783188	3.02945542429	0.036202814275	0.421882399127
NC_015635	Microlunatus phosphovorus NM-1	67.2675393441	0.360198860692	2.76338268163	0.0253496717296	0.398473778551
NC_015637	Vibrio anguillarum 775	44.0900281844	0.341014318021	2.99799533434	0.0379923380394	0.437712683612
NC_015322	Lactobacillus amylovorus GRL 1112	36.3035912039	0.394794290512	3.13669185558	0.0298908480269	0.498236775819
NC_015321	Fluviicola taffensis DSM 16823	36.4946778698	0.318788410256	3.07217857579	0.03198895941	0.458891053241
NC_002182	Chlamydia muridarum str. Nigg	35.7152379683	0.363729508197	3.02868852459	0.0338114754098	0.464139344262
NC_017675	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74	50.1864040134	0.407657545811	2.9759646422	0.0412176590356	0.438148681532
NC_017672	Paenibacillus mucilaginosus K02	58.2647178882	0.345331634122	2.95717622169	0.0337086702454	0.417637866631
NC_017673	Staphylococcus aureus subsp. aureus 71193	32.9374585635	0.33263046504	3.07334765134	0.0340256890108	0.46181053312
NC_017670	Halobacillus halophilus DSM 2266	36.4974466807	0.40192926045	3.24758842444	0.0385852090032	0.520900321543
NC_017671	Stenotrophomonas maltophilia D457	66.7542013723	0.382135165232	2.81964012352	0.0296079791032	0.388426686333
NC_001988	Clostridium acetobutylicum ATCC 824	30.9114583333	0.309139885518	3.08591791687	0.0355980395825	0.441075236634
NC_016859	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74	60.9576427256	0.414720141031	2.81886293521	0.0423093873953	0.413397972675
NC_016858	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74	53.111613137	0.392621771078	2.92583895159	0.0411711233997	0.439587910007
NC_016855	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	53.1151419558	0.390222041149	2.92845793441	0.040374821756	0.443919331839
NC_016854	Salmonella enterica subsp. enterica serovar Typhimurium str. D23580	52.1900848465	0.355023578891	2.9470191153	0.0393536362071	0.411637920257
NC_016857	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74	52.1833582649	0.355463482681	2.94990706169	0.0397234618304	0.41062309198
NC_016856	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	52.1963794578	0.358207060811	2.95586178005	0.040225025992	0.408755372665
NC_016851	Aliivibrio fischeri (Vibrio fischeri)	41.6906101993	0.364353678348	3.02084010211	0.0401021118589	0.449477837085
NC_016850	Aliivibrio fischeri (Vibrio fischeri)	37.2244567081	0.364254792826	3.08286951144	0.0357452071738	0.473964131107
NC_016853	Aliivibrio fischeri (Vibrio fischeri)	38.0952380952	0.353814211012	3.02822208551	0.0369886188865	0.472470009228
NC_016852	Aeromonas hydrophila	53.8144559528	0.387232255355	2.87400251995	0.0403191936161	0.362452750945
NC_017098	Spirochaeta africana DSM 8902	57.7661521887	0.374871292968	2.93206913882	0.0311022808209	0.431820786908
NC_012579	Bacillus anthracis str. CDC 684	32.5312340117	0.377001423721	3.20654911839	0.0357682619647	0.460453400504
NC_017092	Rahnella aquatilis CIP 78.65 = ATCC 33071	33.7140137997	0.371301775148	3.0199704142	0.039201183432	0.488165680473
NC_017093	Actinoplanes missouriensis 431	70.8230817786	0.360926758729	2.73351692862	0.0246744495927	0.384789982133
NC_017096	Caldisericum exile AZM16c01	35.3748757303	0.307393068803	3.14523545103	0.0257361412395	0.434745243754
NC_012577	Bacillus anthracis str. CDC 684	33.0529644269	0.360575119817	3.16486768077	0.0357157741196	0.471514898937
NC_017094	Leptospirillum ferrooxidans C2-3	50.0475476434	0.354096649507	2.96982503592	0.0345956882175	0.418484932643
NC_017095	Fervidobacterium pennivorans DSM 9078	38.8753409488	0.319318859871	3.1551031961	0.0294762932024	0.432554581478
NC_013773	uncultured bacterium	58.1650726178	0.467550274223	2.76599634369	0.0292504570384	0.446983546618
NC_013771	Candidatus Atelocyanobacterium thalassa	31.1167843879	0.342814529908	3.09714607712	0.0295318077602	0.437078509374
NC_013776	Selenomonas ruminantium	42.5021422451	0.442786069652	3.18407960199	0.0298507462687	0.522388059701
NC_013775	Photobacterium damselae subsp. piscicida (causative agent of fish pasteurellosis)	39.2482608244	0.425214899713	3.13467048711	0.0383954154728	0.445272206304
NC_013779	Nocardiopsis sp. 90127	71.9139360009	0.439131301056	2.6551105798	0.0251046025105	0.409444112373
NC_013592	Dickeya dadantii Ech586	53.6390755924	0.365390183342	2.92892310977	0.0365945854256	0.412703368243
NC_022270	Vibrio campbellii ATCC BAA-1116	45.2547179134	0.337048278963	2.98981583681	0.0372226991524	0.450276619519
NC_022271	Vibrio campbellii ATCC BAA-1116	43.7895351842	0.380956826138	3.05110851809	0.0382263710618	0.456196032672
NC_006988	Pseudomonas sp. S-47	63.5538261997	0.432188065099	2.99457504521	0.0488245931284	0.424954792043
NC_006989	Pseudomonas sp. S-47	65.2076318743	0.378723404255	2.76595744681	0.0276595744681	0.444680851064
NC_010042	Actinobacillus pleuropneumoniae	41.399365527	0.402558314522	3.02633559067	0.0316027088036	0.445447705041
NC_014644	Gardnerella vaginalis ATCC 14019	41.3631211203	0.341678350515	2.89283917526	0.0358845360825	0.451284536082
NC_014206	Geobacillus sp. C56-T3	52.4942252589	0.360053141639	3.0310250363	0.0351002584991	0.411146355781
NC_014207	Methylotenera versatilis 301	42.6351306967	0.331923929443	2.93080480651	0.0350243623443	0.425814552543
NC_009602	Escherichia coli	49.7026534366	0.406201498077	2.96224441595	0.0393413860584	0.436432957689
NC_014209	Thermoanaerobacter mathranii subsp. mathranii str. A3	34.320139873	0.314268822572	3.11051252777	0.0334184454496	0.436506009378
NC_012918	Geobacter sp. M21	60.4699602133	0.3485446052	2.8959498653	0.0380401332261	0.410297431424
NC_012919	Photobacterium damselae subsp. piscicida (causative agent of fish pasteurellosis)	44.3859554887	0.372114961323	2.9251619395	0.0343374630526	0.452927488837
NC_012912	Dickeya zeae Ech1591	54.5172537431	0.369824179262	2.93268518437	0.0360879664474	0.411617391407
NC_012913	Aggregatibacter aphrophilus NJ8700	42.2309649443	0.347640318214	3.035519221	0.0347502294082	0.429587216842
NC_012914	Paenibacillus sp. JDR-2	50.2781377132	0.329407878006	2.98864574643	0.0346702603264	0.432896722687
NC_008800	Yersinia enterocolitica subsp. enterocolitica 8081	47.2710516413	0.351115112183	2.94865814886	0.0372862220168	0.415659198231
NC_012916	Salmonella enterica	50.3890329752	0.451193058568	2.98698481562	0.056399132321	0.440347071584
NC_012917	Pectobacterium carotovorum subsp. carotovorum PC1	51.9317536629	0.35395352935	2.93530581825	0.035797399483	0.419740034252
NC_012439	Persephonella marina EX-H1	34.3504340375	0.334557716626	3.20003612934	0.0359486963329	0.452520021678
NC_000117	Chlamydia trachomatis D/UW-3/CX	41.3072567502	0.335300166252	3.01307271196	0.0367900261711	0.431966480554
NC_009468	Acidiphilium cryptum JF-5	61.9196252308	0.415141981952	2.85888732511	0.0343571487706	0.370891630102
NC_009469	Acidiphilium cryptum JF-5	62.1283149528	0.411200126914	2.84742603316	0.0322836519394	0.379471722059
NC_019940	Thioflavicoccus mobilis 8321	65.6417104705	0.390848279431	2.86815205539	0.0304150171797	0.397693314497
NC_019941	Thioflavicoccus mobilis 8321	63.1546275395	0.411364436275	2.9067693872	0.0251456728325	0.434476555473
NC_009465	Candidatus Vesicomyosocius okutanii HA (Candidatus Vesicomyosocius okutanii str. HA)	31.5949455757	0.341875144676	3.0514858053	0.0368471422303	0.429755492522
NC_009466	Clostridium kluyveri DSM 555	33.3716332669	0.34096122964	3.03441156228	0.0366483138334	0.502294104152
NC_009467	Acidiphilium cryptum JF-5	62.3334266586	0.422501905451	2.83964900623	0.032793292814	0.367253610585
NC_012438	Sulfurihydrogenibium azorense Az-Fu1	32.7529120099	0.319816150803	3.20655690016	0.0261810565511	0.444125746645
NC_019949	Mycoplasma cynos C142	25.7004397254	0.352057599577	3.2392628311	0.020668472158	0.479846753418
NC_008739	Marinobacter aquaeolei VT8	53.157203807	0.392800978508	2.95808142583	0.034439979032	0.449065175607
NC_008738	Marinobacter aquaeolei VT8	54.0515726787	0.385644187763	2.8942782289	0.0338703374007	0.470783215366
NC_015137	Burkholderia sp. CCGE1001	63.5443716967	0.363671234657	2.80847052297	0.032861790812	0.381510885211
NC_015136	Burkholderia sp. CCGE1001	63.6894175367	0.365820665663	2.8274412337	0.0325999147467	0.38771579729
NC_015138	Acidovorax avenae subsp. avenae ATCC 19860	68.8210143064	0.377332207426	2.78680744557	0.0327948823872	0.371387174378
NC_021198	Klebsiella pneumoniae subsp. pneumoniae KPX	53.4207247928	0.402374184919	2.96816585855	0.0373850526668	0.419879618793
NC_021199	Klebsiella pneumoniae subsp. pneumoniae KPX	52.4928467978	0.400981601674	2.98760929035	0.0408196105777	0.429544601191
NC_021192	Mycobacterium tuberculosis str. Haarlem/NITR202	65.3586576056	0.368156988913	2.65785867463	0.0300797719714	0.365947626362
NC_021193	Mycobacterium tuberculosis CAS/NITR204	65.5683884544	0.370956976712	2.731148763	0.0309505554773	0.378250243835
NC_021191	Actinoplanes sp. N902-109	71.3110803209	0.361471054957	2.71107223919	0.0240547200026	0.380615516663
NC_021194	Mycobacterium tuberculosis EAI5/NITR206	65.6228973561	0.355752251266	2.71195950192	0.0287449783365	0.3803441835
NC_021195	Streptococcus agalactiae	35.4735279931	0.325868362281	3.05637435285	0.0318691130902	0.453387233266
NC_002147	Agrobacterium tumefaciens (Rhizobium radiobacter)	56.0018210084	0.393264312028	2.87647746914	0.0335038497128	0.414145293923
NC_020821	Lactobacillus brevis KB290	39.5529558042	0.388088054531	3.11219130629	0.0302827131523	0.431109621187
NC_020820	Lactobacillus brevis KB290	41.1293552263	0.377788961584	3.13319912766	0.0255829558799	0.463596711961
NC_020823	Lactobacillus brevis KB290	39.6208477799	0.370995301153	3.04058094831	0.0348141819735	0.465612985903
NC_020822	Lactobacillus brevis KB290	41.3104401026	0.439695112838	3.11373486773	0.0233149006128	0.477208190106
NC_020825	Lactobacillus brevis KB290	39.6863279918	0.426597582038	3.09930915371	0.0371329879102	0.472366148532
NC_020824	Lactobacillus brevis KB290	35.7669902913	0.332866479925	3.11157796452	0.0270774976657	0.474789915966
NC_020827	Lactobacillus brevis KB290	35.6927840372	0.377336448598	3.15459501558	0.0334890965732	0.434968847352
NC_020826	Lactobacillus brevis KB290	36.8562535371	0.355418592707	3.14309193631	0.0320493066256	0.454853620955
NC_020829	Pseudomonas denitrificans ATCC 13867	65.2393910651	0.373078963879	2.88978829503	0.0322545904905	0.400769231235
NC_020828	Lactobacillus brevis KB290	34.4086021505	0.393098274569	3.24231057764	0.0292573143286	0.45536384096
NC_018666	Escherichia coli O104:H4 str. 2011C-3493	47.0943314874	0.411068611045	3.00693282333	0.0383098254841	0.438321778628
NC_018660	Escherichia coli O104:H4 str. 2011C-3493	50.8069722402	0.417721518987	3.05696202532	0.0316455696203	0.462025316456
NC_013365	Escherichia coli O111:H- str. 11128	46.9858849289	0.370168539326	2.99140449438	0.0409925093633	0.450056179775
NC_021992	Acetobacter pasteurianus 386B	55.4708031536	0.44631710362	2.99063670412	0.0324594257179	0.454119850187
NC_021993	Acetobacter pasteurianus 386B	50.7464192052	0.471991701245	2.90093360996	0.0326763485477	0.408713692946
NC_021990	Enterococcus faecium Aus0085	38.921882138	0.442367601246	3.26791277259	0.0218068535826	0.498442367601
NC_021991	Acetobacter pasteurianus 386B	52.9069823133	0.356165018762	2.84791003819	0.0377615127433	0.394255874674
NC_021996	Enterococcus faecium Aus0085	36.173870334	0.431034482759	3.14065335753	0.0290381125227	0.556261343013
NC_021997	Escherichia coli	52.9829111993	0.404330572809	2.96463077985	0.0330400276052	0.44108005521
NC_021994	Enterococcus faecium Aus0085	38.2387522327	0.328686878489	3.08629412189	0.0339093769711	0.459304369025
NC_021995	Enterococcus faecium Aus0085	35.1932733161	0.360185662713	3.13496647757	0.0306343476019	0.499123259412
NC_018663	Escherichia coli O104:H4 str. 2009EL-2071	50.8069722402	0.417721518987	3.05696202532	0.0316455696203	0.462025316456
NC_006145	Leuconostoc mesenteroides subsp. mesenteroides	37.2538293217	0.486567164179	3.31940298507	0.0328358208955	0.549253731343
NC_003116	Neisseria meningitidis Z2491	51.8091417072	0.355559786947	2.93497495812	0.0352106155918	0.417014155171
NC_016115	Streptomyces pratensis ATCC 33331	67.2377071239	0.426851655723	2.79947751183	0.0284544234978	0.42070888936
NC_003114	Citrobacter rodentium	46.7843631778	0.384236453202	3.12151067323	0.0525451559934	0.413793103448
NC_009508	Sphingomonas wittichii RW1	61.2200738922	0.41443535241	2.85998805662	0.0340870575703	0.404929065995
NC_016446	Vibrio cholerae O1 str. 2010EL-1786	47.0186789505	0.34601866278	2.9952756697	0.037379169389	0.427481529879
NC_016111	Streptomyces cattleya NRRL 8057 = DSM 46488	72.9399296076	0.387832079621	2.71238350373	0.0247334268281	0.372619084777
NC_016112	Methylomicrobium alcaliphilum 20Z	48.7459235661	0.358599858442	2.99036635317	0.0341979075678	0.436281344465
NC_016113	Streptomyces cattleya NRRL 8057 = DSM 46488	73.2745285829	0.394143611644	2.70954115836	0.0246482871861	0.365948875282
NC_002677	Mycobacterium leprae TN	57.7967464077	0.352919325721	2.78680081425	0.0306252460941	0.399703201266
NC_007606	Shigella dysenteriae Sd197	51.2496933099	0.375991980463	2.96371366265	0.0415232983168	0.411897465025
NC_007607	Shigella dysenteriae Sd197	44.8042424176	0.414538608033	3.02107860111	0.038694598338	0.445680401662
NC_007604	Synechococcus elongatus PCC 7942	55.4700224748	0.370514261063	2.93119526069	0.0264554511071	0.41794872438
NC_017237	Borrelia afzelii PKo	23.5406896145	0.366636113657	3.28780934922	0.0315307057745	0.461961503208
NC_007608	Shigella boydii Sb227	47.4099623511	0.449507349893	3.04183540066	0.0425687956379	0.429099837378
NC_015864	Lactococcus lactis subsp. lactis	34.0958453023	0.37901040924	3.15072009126	0.0285184657065	0.490089833167
NC_015866	Rickettsia heilongjiangensis 054	32.3228293798	0.325519815013	3.10292229485	0.032422046992	0.439812918939
NC_015861	Lactococcus lactis subsp. lactis	35.112242777	0.345971563981	3.23045023697	0.0343601895735	0.431872037915
NC_015860	Lactococcus lactis subsp. lactis	32.27828267	0.36005625879	3.24542897328	0.035864978903	0.452180028129
NC_015863	Lactococcus lactis subsp. lactis	34.4902756999	0.356622516556	3.20894039735	0.0293046357616	0.426986754967
NC_015862	Lactococcus lactis subsp. lactis	35.1096410633	0.329305891176	3.1226564453	0.0306641113241	0.45062911424
NC_014323	Herbaspirillum seropedicae SmR1	63.4045637859	0.363488428084	2.8479124868	0.034694759456	0.391574015199
NC_016636	Pediococcus claussenii ATCC BAA-344	37.9584969153	0.389066732332	3.11499630633	0.0265944348683	0.480669785767
NC_021282	Mycobacterium abscessus subsp. bolletii 50594	64.2174650278	0.351152897754	2.77358513927	0.0289006417441	0.400431913086
NC_021283	Mycoplasma hyopneumoniae 168-L	28.464986706	0.348661601763	3.27962660461	0.0165777996949	0.458595953214
NC_021280	Spiroplasma chrysopicola DF-1	28.7989552417	0.329195236377	3.1878052448	0.0279171177674	0.443419944665
NC_021281	Fusobacterium nucleatum subsp. animalis 4_8	27.1027260381	0.314493670035	3.1428140056	0.0309734050266	0.46080862711
NC_015155	Mycoplasma suis str. Illinois	31.0761538783	0.354229950707	3.13389690234	0.028516470524	0.511845862815
NC_015856	Collimonas fungivorans Ter331	59.5560390815	0.350910907531	2.84993957382	0.0341206730829	0.39375362737
NC_015154	Klebsiella pneumoniae	52.0852069521	0.400854627072	2.94509668508	0.0420839088398	0.436075621547
NC_015857	Brucella pinnipedialis B2/94	57.1743902519	0.362102426955	2.86784802022	0.0352505318759	0.401361202073
NC_007167	Staphylococcus pasteuri	28.2522522523	0.342312746386	3.26281208936	0.0341655716163	0.507227332457
NC_010924	Bacillus cereus	34.1574040477	0.350478376157	3.11974135124	0.0345330211354	0.467056397215
NC_007166	Staphylococcus warneri	30.7713963964	0.377723970944	3.39225181598	0.0314769975787	0.452784503632
NC_017795	Borrelia crocidurae str. Achema	31.0224438903	0.288793103448	2.70689655172	0.0344827586207	0.474137931034
NC_017794	Borrelia crocidurae str. Achema	29.6318814946	0.295238095238	2.77513227513	0.0283068783069	0.451851851852
NC_017797	Borrelia crocidurae str. Achema	24.9213769656	0.333855492461	3.23947523008	0.0338750734286	0.40493440376
NC_017796	Borrelia crocidurae str. Achema	26.8658280922	0.295691782122	2.72651356994	0.0316948187512	0.436515467831
NC_017791	Deinococcus gobiensis I-0	63.8948563568	0.394604066844	2.86608367337	0.0288336183397	0.402561671436
NC_017790	Deinococcus gobiensis I-0	70.801846391	0.36600402247	2.76354189997	0.0235839345546	0.380100765355
NC_017793	Deinococcus gobiensis I-0	54.7222430186	0.385386601853	2.88310800547	0.0215707124411	0.465213428528
NC_017792	Deinococcus gobiensis I-0	60.4378366372	0.422267375221	2.93873085339	0.0273001979785	0.427216838595
NC_017799	Borrelia crocidurae str. Achema	26.8408551069	0.426343154246	3.2547660312	0.0242634315425	0.48006932409
NC_021288	Burkholderia sp. RPE64	62.8198439217	0.360258060676	2.83709361769	0.035751225937	0.381335248201
NC_017249	Bradyrhizobium japonicum USDA 6	63.6655753686	0.360815095549	2.83451987718	0.0332573709094	0.387801138127
NC_017248	Brucella melitensis NI	57.1625953798	0.35868342634	2.8626752972	0.0346040134305	0.403923515186
NC_015408	Chlamydophila pecorum E58 (Chlamydia pecorum E58)	41.0760470332	0.335134863451	3.04557831778	0.0358808033563	0.428435004479
NC_013092	Francisella philomiragia subsp. philomiragia ATCC 25017	31.8809148265	0.405940594059	3.15931593159	0.030603060306	0.489648964896
NC_013093	Actinosynnema mirum DSM 43827	73.708873172	0.366552457492	2.68875412699	0.0214295965079	0.385185888717
NC_013090	endophytic bacterium LOB-07	55.3983618764	0.488172043011	2.75591397849	0.0387096774194	0.49247311828
NC_013091	Francisella philomiragia	28.4552845528	0.456737588652	3.29929078014	0.0354609929078	0.497872340426
NC_012149	Borrelia burgdorferi CA-11.2A	29.1120620487	0.34905763155	3.17747031267	0.0289791916331	0.499836583506
NC_012148	Borrelia burgdorferi WI91-23	29.1480716712	0.348842265464	3.18675943037	0.0282639417328	0.494510272856
NC_017423	Borrelia burgdorferi N40	28.0728922822	0.347523489154	3.21076441248	0.028534972741	0.493794223408
NC_017422	Borrelia burgdorferi N40	27.1635302866	0.361864003804	3.22658107466	0.0299572039943	0.497622444127
NC_017421	Borrelia burgdorferi N40	26.000580429	0.328904786237	3.26877874297	0.0270822687787	0.454948049736
NC_017420	Borrelia burgdorferi N40	23.2623749679	0.370856972231	3.45476261571	0.0212003583159	0.492982979994
NC_017427	Borrelia burgdorferi JD1	28.9224761841	0.350235978488	3.17572165514	0.0296345077379	0.497310942816
NC_017426	Borrelia burgdorferi JD1	29.0944185298	0.352246361527	3.16652604936	0.0281586163257	0.501898333685
NC_017425	Borrelia burgdorferi JD1	29.0027269186	0.350419187095	3.17924227953	0.0289716650748	0.497930595352
NC_017424	Borrelia burgdorferi N40	29.2432181468	0.349185085957	3.17961598571	0.0289127037285	0.496651038178
NC_004757	Nitrosomonas europaea ATCC 19718	50.7181836738	0.375820906716	2.96760996463	0.0341337199855	0.420885466795
NC_012032	Chloroflexus sp. Y-400-fl	56.6819005684	0.376252893986	2.91580468401	0.0289234125342	0.388038866054
NC_022649	Escherichia coli JJ1886	47.5324172634	0.507843137255	3.10490196078	0.0303921568627	0.457843137255
NC_022648	Escherichia coli JJ1886	50.7907113107	0.354427138293	2.94814248249	0.0393938619992	0.41621579115
NC_004758	Neisseria meningitidis	42.0979986197	0.356608478803	3.04488778055	0.0498753117207	0.4463840399
NC_019798	bacterium 72B	58.0568040547	0.398033565011	2.89727072385	0.0384810984913	0.423970164435
NC_019793	Deinococcus peraridilitoris DSM 19664	63.9743688494	0.3830185374	2.85364032862	0.0251995454362	0.400026950425
NC_019790	Deinococcus peraridilitoris DSM 19664	61.4286663566	0.398514310684	2.92664409002	0.0275289490933	0.406106620057
NC_019797	Mycoplasma yeatsii	31.1594202899	0.400778210117	3.3579766537	0.0272373540856	0.533073929961
NC_019796	Mycoplasma mycoides subsp. capri	29.3833780161	0.428057553957	3.46043165468	0.0287769784173	0.496402877698
NC_019795	Mycoplasma cottewii	31.2460063898	0.372180451128	3.35338345865	0.0300751879699	0.488721804511
NC_019794	Mycoplasma capricolum subsp. capricolum	31.7863954228	0.382470119522	3.34661354582	0.0358565737052	0.490039840637
NC_017933	Cronobacter sakazakii ES15	57.1123357951	0.360390719096	2.93078371206	0.037160416752	0.408574158128
NC_017935	Mesotoga prima MesG1.Ag.4.2	41.6473317865	0.450867052023	3.12331406551	0.0462427745665	0.477842003854
NC_017934	Mesotoga prima MesG1.Ag.4.2	45.4511068247	0.320908789912	3.04631762301	0.0342937552184	0.444157333564
NC_018958	Staphylococcus aureus	28.736	0.377464788732	3.28732394366	0.0380281690141	0.42676056338
NC_018959	Staphylococcus aureus	30.5406703869	0.370469004291	3.25299600533	0.0344725551117	0.458943630715
NC_013548	Rhodopseudomonas palustris	47.9618386817	0.338709677419	2.87096774194	0.0645161290323	0.58064516129
NC_013549	Buchnera aphidicola	23.892041098	0.365363128492	3.12458100559	0.045251396648	0.403910614525
NC_018952	Staphylococcus aureus	28.2009435922	0.365462807941	3.24384118632	0.0283425017938	0.481822530495
NC_018953	Klebsiella pneumoniae	55.1538627071	0.384698860553	2.90667390125	0.0265870862724	0.424308193163
NC_013546	Actinobacillus pleuropneumoniae	38.0969741159	0.391135303266	3.19129082426	0.0287713841369	0.45567651633
NC_013547	Helicobacter pylori	35.788622815	0.467356173239	3.23723335488	0.0261797026503	0.500646412411
NC_018220	Pseudomonas putida DOT-T1E	61.4299961889	0.370084075241	2.88841633069	0.0339179612786	0.399539306207
NC_018957	Staphylococcus aureus	30.5316624648	0.370089090112	3.25675478312	0.0347597487951	0.4569884621
NC_018222	Enterococcus faecalis D32	33.5143100907	0.385433987363	3.19853674759	0.0249418024609	0.478550049884
NC_013543	Lactobacillus paracasei subsp. paracasei	39.4930087516	0.410392364793	3.17009544008	0.0307529162248	0.425026511135
NC_014019	Bacillus megaterium QM B1551	38.2568108439	0.322125408555	3.05807606571	0.0350142365342	0.438442425372
NC_014017	Yersinia pestis Z176003	44.6416552047	0.393869540839	2.99171391191	0.0348264905613	0.457354681951
NC_014016	Klebsiella pneumoniae	53.9260980139	0.396123308367	2.96695490051	0.0414028094764	0.431579285737
NC_014015	Sporosarcina ureae	36.7720135162	0.36231884058	3.21398124467	0.0392156862745	0.446717817562
NC_014014	Mycoplasma crocodyli MP145	26.9537307666	0.332362054138	3.1965073219	0.0238958244158	0.475360008168
NC_014013	Sphingobium japonicum UT26S	65.9365412705	0.374524807724	2.79824972881	0.0335786253872	0.375228434333
NC_014012	Shewanella violacea DSS12	44.7163228978	0.32485410456	2.94757748118	0.0368904136841	0.446751769567
NC_014011	Aminobacterium colombiense DSM 12261	45.3068577476	0.330942598936	2.99248961169	0.0399845305421	0.411040572169
NC_014010	Candidatus Puniceispirillum marinum IMCC1322	48.8537065371	0.332817234234	2.85887821799	0.0411590041914	0.419007804534
NC_008381	Rhizobium leguminosarum bv. viciae 3841	59.6044127137	0.360828979918	2.85974903403	0.0344611107374	0.395566616593
NC_001456	Corynebacterium glutamicum	56.974459725	0.506283662478	2.73608617594	0.0394973070018	0.411131059246
NC_008011	Lawsonia intracellularis PHE/MN1-00	33.2844865496	0.329387555168	3.0502662108	0.0353298527779	0.428957531809
NC_010848	Flavobacterium sp. KI723T1	66.6227289703	0.343137254902	2.70465686275	0.0269607843137	0.435049019608
NC_010849	Streptomyces sp. 44030	66.8640678897	0.398205484646	2.81397699987	0.0271704789587	0.430810059396
NC_021528	Lactobacillus plantarum 16	37.9057042201	0.42363545318	3.2083124687	0.029043565348	0.448673009514
NC_021523	Escherichia coli	47.1304755212	0.345794392523	2.90654205607	0.0607476635514	0.514018691589
NC_010841	Agrobacterium rhizogenes (Rhizobium rhizogenes)	58.1175658625	0.381685038757	2.83774782846	0.0315506563316	0.423596774822
NC_010842	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	38.8915079092	0.330541168986	3.14263353905	0.029437467297	0.44599742081
NC_010843	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'	39.2731987538	0.33189764378	3.15029827026	0.0301955455236	0.440553239514
NC_010844	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'	37.4682929462	0.341440764162	3.19285366824	0.0258258523858	0.458453102198
NC_010845	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	39.273368226	0.332116957977	3.152298717	0.0298670509483	0.44039373373
NC_010846	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	37.4664381991	0.341225688727	3.18990609284	0.0255018024834	0.458587387067
NC_010847	Paracoccus aminophilus	62.0104508969	0.464139344262	2.87295081967	0.0325819672131	0.44262295082
NC_004829	Mycoplasma gallisepticum str. R(low)	31.469885466	0.343206746515	3.12804390077	0.0220579829051	0.477982367064
NC_004822	Peanut witches'-broom phytoplasma	26.9522006626	0.398313027179	3.46766635426	0.0309278350515	0.438612933458
NC_015656	Frankia symbiont of Datisca glomerata	70.0366472259	0.385698648912	2.70767355117	0.023750346809	0.380059879329
NC_015657	Frankia symbiont of Datisca glomerata	43.0800293686	0.37734741784	3.00821596244	0.0281690140845	0.517605633803
NC_007146	Haemophilus influenzae 86-028NP	38.1566892488	0.347956176749	3.02582920234	0.0344087501607	0.439438752316
NC_007141	Campylobacter jejuni subsp. jejuni 81-176	29.1439946914	0.372467222884	3.20329261025	0.0283075089392	0.5
